mat_name,errorfree_iterations,tol,maxiter,error_pos,error_iter,solve_iterations,final_relres,did_converge,realtime_s,pos_2norm,n_protections,n_rows,slowdown
cbuckle.mat,341,1e-06,34100,8556,187,341,9.527748418586822e-07,True,0.233320375,28560.600221008073,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,11632,226,677,9.899532829768725e-07,True,0.452366875,373.6908890850336,0,13681,1.9853372434017595
cbuckle.mat,341,1e-06,34100,11632,226,677,9.899532829768725e-07,True,0.453683875,373.6908890850336,2348194,13681,1.9853372434017595
cbuckle.mat,341,1e-06,34100,9809,319,815,9.929270522777895e-07,True,0.541033375,8415.017764611803,0,13681,2.3900293255131966
cbuckle.mat,341,1e-06,34100,9809,319,341,9.527748418586822e-07,True,0.230801375,8415.017764611803,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,13442,36,342,9.862396484589009e-07,True,0.229904458,16.781768919478964,0,13681,1.002932551319648
cbuckle.mat,341,1e-06,34100,13442,36,342,9.862396484589009e-07,True,0.234666791,16.781768919478964,2348194,13681,1.002932551319648
cbuckle.mat,341,1e-06,34100,11379,294,334,9.71498103221438e-07,True,0.228052917,47.13232600857998,0,13681,0.9794721407624634
cbuckle.mat,341,1e-06,34100,11379,294,341,9.527748418586822e-07,True,0.231999417,47.13232600857998,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,10043,129,1099,9.865034620712203e-07,True,0.744435125,4362.928096790873,0,13681,3.222873900293255
cbuckle.mat,341,1e-06,34100,10043,129,1099,9.865034620712203e-07,True,0.735248792,4362.928096790873,2348194,13681,3.222873900293255
cbuckle.mat,341,1e-06,34100,12591,234,378,9.969583861996738e-07,True,0.26143625,89.61087622552779,0,13681,1.1085043988269794
cbuckle.mat,341,1e-06,34100,12591,234,378,9.969583861996738e-07,True,0.255042208,89.61087622552779,2348194,13681,1.1085043988269794
cbuckle.mat,341,1e-06,34100,12019,261,397,9.876132005446423e-07,True,0.268021917,528.5716971470715,0,13681,1.1642228739002933
cbuckle.mat,341,1e-06,34100,12019,261,341,9.527748418586822e-07,True,0.229721834,528.5716971470715,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,5369,322,14579,9.992736074829494e-07,True,9.712840917,32168.989332800287,0,13681,42.75366568914956
cbuckle.mat,341,1e-06,34100,5369,322,341,9.527748418586822e-07,True,0.231065625,32168.989332800287,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,7174,158,764,9.640783219064312e-07,True,0.5106085,376.9187457713634,0,13681,2.2404692082111435
cbuckle.mat,341,1e-06,34100,7174,158,764,9.640783219064312e-07,True,0.513246375,376.9187457713634,2348194,13681,2.2404692082111435
cbuckle.mat,341,1e-06,34100,10368,110,7335,9.9744069551388e-07,True,4.871934709,41391.22393238931,0,13681,21.51026392961877
cbuckle.mat,341,1e-06,34100,10368,110,341,9.527748418586822e-07,True,0.231299083,41391.22393238931,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,988,301,451,9.80914568448249e-07,True,0.301106625,376.91874577136343,0,13681,1.3225806451612903
cbuckle.mat,341,1e-06,34100,988,301,341,9.527748418586822e-07,True,0.229940125,376.91874577136343,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,10587,328,341,9.433825451052056e-07,True,0.230513042,11.703177872875358,0,13681,1.0
cbuckle.mat,341,1e-06,34100,10587,328,341,9.527748418586822e-07,True,0.229245458,11.703177872875358,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,4490,309,354,9.766409560978264e-07,True,0.24069075,92.18933061754024,0,13681,1.0381231671554252
cbuckle.mat,341,1e-06,34100,4490,309,341,9.527748418586822e-07,True,0.230083375,92.18933061754024,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,4553,13,1366,9.977469673540746e-07,True,0.917977541,18797.97039919918,0,13681,4.005865102639296
cbuckle.mat,341,1e-06,34100,4553,13,1366,9.977469673540746e-07,True,0.906930375,18797.97039919918,2348194,13681,4.005865102639296
cbuckle.mat,341,1e-06,34100,6185,107,5735,9.94932763515165e-07,True,3.807494959,39365.78075627306,0,13681,16.818181818181817
cbuckle.mat,341,1e-06,34100,6185,107,5735,9.94932763515165e-07,True,3.800558458,39365.78075627306,2348194,13681,16.818181818181817
cbuckle.mat,341,1e-06,34100,4382,194,418,9.59300264168857e-07,True,0.282071625,94.51586045195808,0,13681,1.2258064516129032
cbuckle.mat,341,1e-06,34100,4382,194,418,9.59300264168857e-07,True,0.283194458,94.51586045195808,2348194,13681,1.2258064516129032
cbuckle.mat,341,1e-06,34100,3787,98,454,9.648100431222046e-07,True,0.304817375,528.5716971470679,0,13681,1.3313782991202345
cbuckle.mat,341,1e-06,34100,3787,98,454,9.648100431222046e-07,True,0.304862,528.5716971470679,2348194,13681,1.3313782991202345
cbuckle.mat,341,1e-06,34100,2918,333,333,6.562108216114559e-07,True,0.235628333,99.92319213655742,0,13681,0.9765395894428153
cbuckle.mat,341,1e-06,34100,2918,333,341,9.527748418586822e-07,True,0.231673459,99.92319213655742,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,299,177,23834,9.961044401098982e-07,True,15.94798425,41164.520879219905,0,13681,69.89442815249267
cbuckle.mat,341,1e-06,34100,299,177,23834,9.961044401098982e-07,True,15.937743041,41164.520879219905,2348194,13681,69.89442815249267
cbuckle.mat,341,1e-06,34100,6741,53,348,9.794936884169014e-07,True,0.241092625,103.2995710803755,0,13681,1.0205278592375366
cbuckle.mat,341,1e-06,34100,6741,53,348,9.794936884169014e-07,True,0.23953525,103.2995710803755,2348194,13681,1.0205278592375366
cbuckle.mat,341,1e-06,34100,13362,254,1224,9.903639006667312e-07,True,0.819121875,6499.037571140584,0,13681,3.589442815249267
cbuckle.mat,341,1e-06,34100,13362,254,341,9.527748418586822e-07,True,0.23158975,6499.037571140584,2348194,13681,1.0
